Month    ProductName  TotalQuantity
25550       Customer_25550  WEST BENGAL             1525.0    
32655       Customer_32655  KARNATAKA               1525.0    
33150       Customer_33150  KARNATAKA               1525.0    
35844       Customer_35844  KARNATAKA               1525.0    
36387       Customer_36387  TELANGANA               1525.0    
38118       Customer_38118  BIHAR                   1525.0    
38785       Customer_38785  ASSAM                   1525.0    
39660       Customer_39660  Gujarat                 1525.0    
19801       Customer_19801  TELANGANA               1524.38   
1560        Customer_1560   TAMIL NADU              1524.0    
4094        Customer_4094   WEST BENGAL             1524.0    
5182        Customer_5182   UTTAR PRADESH           1524.0    
10150       Customer_10150  TAMIL NADU              1524.0    
17430       Customer_17430  HARYANA                 1524.0    
19569       Customer_19569  RAJASTHAN               1524.0    
30630       Customer_30630  DELHI                   1524.0    
31459       Customer_31459  TELANGANA               1524.0    
35235       Customer_35235  DELHI                   1524.0    
37958       Customer_37958  TELANGANA               1524.0    
38041       Customer_38041  UTTAR PRADESH           1524.0    
39440       Customer_39440  TAMIL NADU              1524.0    
39496       Customer_39496  ODISHA                  1524.0    
39628       Customer_39628  KARNATAKA               1524.0    
39679       Customer_39679  KERALA                  1524.0    
107         Customer_107    WEST BENGAL             1523.0    
205         Customer_205    KERALA                  1523.0    
1242        Customer_1242   KARNATAKA               1523.0    
2394        Customer_2394   UTTAR PRADESH           1523.0    
2618        Customer_2618   BIHAR                   1523.0    
4071        Customer_4071   WEST BENGAL             1523.0    
5906        Customer_5906   MADHYA PRADESH          1523.0    
9029        Customer_9029   MAHARASHTRA             1523.0    
9622        Customer_9622   MAHARASHTRA             1523.0    
11191       Customer_11191  UTTAR PRADESH           1523.0    
14153       Customer_14153  KARNATAKA               1523.0    
14828       Customer_14828  UTTAR PRADESH           1523.0    
16151       Customer_16151  MAHARASHTRA             1523.0    
16760       Customer_16760  KARNATAKA               1523.0    
17575       Customer_17575  KERALA                  1523.0    
19342       Customer_19342  UTTAR PRADESH           1523.0    
19713       Customer_19713  UTTAR PRADESH           1523.0    
21112       Customer_21112  UTTAR PRADESH           1523.0    
22796       Customer_22796  UTTARAKHAND             1523.0    
24202       Customer_24202  UTTAR PRADESH           1523.0    
24320       Customer_24320  KARNATAKA               1523.0    
27868       Customer_27868  KERALA                  1523.0    
28437       Customer_28437  MAHARASHTRA             1523.0    
29379       Customer_29379  PUNJAB                  1523.0    
30192       Customer_30192  ANDHRA PRADESH          1523.0    
32293       Customer_32293  KERALA                  1523.0    
33421       Customer_33421  HARYANA                 1523.0    
33766       Customer_33766  ASSAM                   1523.0    
36101       Customer_36101  TELANGANA               1523.0    
36640       Customer_36640  Gujarat                 1523.0    
37612       Customer_37612  UTTAR PRADESH           1523.0    
342         Customer_342    DELHI                   1522.48   
7391        Customer_7391   KARNATAKA               1522.0    
14139       Customer_14139  KARNATAKA               1522.0    
14657       Customer_14657  MADHYA PRADESH          1522.0    
18862       Customer_18862  HARYANA                 1522.0    
22647       Customer_22647  HARYANA                 1522.0    
23661       Customer_23661  HARYANA                 1522.0    
30107       Customer_30107  TELANGANA               1522.0    
31202       Customer_31202  KERALA                  1522.0    
33798       Customer_33798  KARNATAKA               1522.0    
36007       Customer_36007  WEST BENGAL             1522.0    
38162       Customer_38162  WEST BENGAL             1522.0    
11523       Customer_11523  MADHYA PRADESH          1521.0    
16222       Customer_16222  TELANGANA               1521.0    
16442       Customer_16442  UTTAR PRADESH           1521.0    
17057       Customer_17057  MADHYA PRADESH          1521.0    
21546       Customer_21546  HARYANA                 1521.0    
22440       Customer_22440  KARNATAKA               1521.0    
27324       Customer_27324  KARNATAKA               1521.0    
30647       Customer_30647  UTTAR PRADESH           1521.0    
35135       Customer_35135  UTTAR PRADESH           1521.0    
36126       Customer_36126  WEST BENGAL             1521.0    
37525       Customer_37525  GOA                     1521.0    
38043       Customer_38043  TELANGANA               1521.0    
3602        Customer_3602   DELHI                   1520.0    
7245        Customer_7245   KARNATAKA               1520.0    
10447       Customer_10447  DELHI                   1520.0    
12555       Customer_12555  MAHARASHTRA             1520.0    
13207       Customer_13207  KARNATAKA               1520.0    
14610       Customer_14610  KERALA                  1520.0    
18262       Customer_18262  TELANGANA               1520.0    
20572       Customer_20572  RAJASTHAN               1520.0    
23258       Customer_23258  KARNATAKA               1520.0    
25501       Customer_25501  HARYANA                 1520.0    
27037       Customer_27037  BIHAR                   1520.0    
27319       Customer_27319  JHARKHAND               1520.0    
28185       Customer_28185  RAJASTHAN               1520.0    
28565       Customer_28565  Gujarat                 1520.0    
31646       Customer_31646  KARNATAKA               1520.0    
36433       Customer_36433  CHANDIGARH              1520.0    
14953       Customer_14953  MAHARASHTRA             1519.43   
2041        Customer_2041   RAJASTHAN               1519.29   
1711        Customer_1711   DELHI                   1519.0    
2974        Customer_2974   MAHARASHTRA             1519.0    
8761        Customer_8761   DELHI                   1519.0    
9869        Customer_9869   KARNATAKA               1519.0    
11089       Customer_11089  WEST BENGAL             1519.0    
17138       Customer_17138  MAHARASHTRA             1519.0    
17232       Customer_17232  MAHARASHTRA             1519.0    
17832       Customer_17832  MAHARASHTRA             1519.0    
18934       Customer_18934  TAMIL NADU              1519.0    
19901       Customer_19901  MAHARASHTRA             1519.0    
20253       Customer_20253  KARNATAKA               1519.0    
22313       Customer_22313  ASSAM                   1519.0    
26836       Customer_26836  UTTAR PRADESH           1519.0    
28397       Customer_28397  KERALA                  1519.0    
34966       Customer_34966  PUDUCHERRY              1519.0    
37331       Customer_37331  GOA                     1519.0    
13064       Customer_13064  MAHARASHTRA             1518.9    
30100       Customer_30100  MAHARASHTRA             1518.57   
966         Customer_966    Gujarat                 1518.0    
6090        Customer_6090   UTTAR PRADESH           1518.0    
8816        Customer_8816   MAHARASHTRA             1518.0    
10267       Customer_10267  WEST BENGAL             1518.0    
13712       Customer_13712  WEST BENGAL             1518.0    
21695       Customer_21695  UTTAR PRADESH           1518.0    
22180       Customer_22180  Gujarat                 1518.0    
22626       Customer_22626  TELANGANA               1518.0    
26178       Customer_26178  ANDHRA PRADESH          1518.0    
35410       Customer_35410  TAMIL NADU              1518.0    
36971       Customer_36971  WEST BENGAL             1518.0    
308         Customer_308    ANDHRA PRADESH          1517.0    
3177        Customer_3177   UTTAR PRADESH           1517.0    
3547        Customer_3547   TAMIL NADU              1517.0    
6593        Customer_6593   RAJASTHAN               1517.0    
6817        Customer_6817   HARYANA                 1517.0    
17603       Customer_17603  UTTAR PRADESH           1517.0    
20308       Customer_20308  KARNATAKA               1517.0    
23168       Customer_23168  TAMIL NADU              1517.0    
28113       Customer_28113  KERALA                  1517.0    
32370       Customer_32370  BIHAR                   1517.0    
39328       Customer_39328  DELHI                   1516.48   
38933       Customer_38933  MAHARASHTRA             1516.24   
21401       Customer_21401  KARNATAKA               1516.05   
78          Customer_78     ANDHRA PRADESH          1516.0    
1134        Customer_1134   TAMIL NADU              1516.0    
5067        Customer_5067   BIHAR                   1516.0    
23815       Customer_23815  MADHYA PRADESH          1516.0    
27359       Customer_27359  PUNJAB                  1516.0    
30469       Customer_30469  RAJASTHAN               1516.0    
33024       Customer_33024  TAMIL NADU              1516.0    
37680       Customer_37680  KARNATAKA               1516.0    
1110        Customer_1110   HARYANA                 1515.0    
7786        Customer_7786   Gujarat                 1515.0    
10505       Customer_10505  KERALA                  1515.0    
10990       Customer_10990  ANDHRA PRADESH          1515.0    
11317       Customer_11317  UTTAR PRADESH           1515.0    
13169       Customer_13169  RAJASTHAN               1515.0    
14071       Customer_14071  MAHARASHTRA             1515.0    
15686       Customer_15686  KARNATAKA               1515.0    
16507       Customer_16507  KARNATAKA               1515.0    
17824       Customer_17824  TELANGANA               1515.0    
20616       Customer_20616  MAHARASHTRA             1515.0    
37665       Customer_37665  KARNATAKA               1514.48   
33212       Customer_33212  UTTAR PRADESH           1514.05   
2258        Customer_2258   UTTAR PRADESH           1514.0    
2619        Customer_2619   TELANGANA               1514.0    
5660        Customer_5660   Gujarat                 1514.0    
7847        Customer_7847   BIHAR                   1514.0    
7952        Customer_7952   UTTAR PRADESH           1514.0    
9265        Customer_9265   WEST BENGAL             1514.0    
11035       Customer_11035  TELANGANA               1514.0    
11076       Customer_11076  BIHAR                   1514.0    
11675       Customer_11675  MAHARASHTRA             1514.0    
11815       Customer_11815  JHARKHAND               1514.0    
11896       Customer_11896  TAMIL NADU              1514.0    
12970       Customer_12970  TAMIL NADU              1514.0    
19459       Customer_19459  MAHARASHTRA             1514.0    
25044       Customer_25044  WEST BENGAL             1514.0    
25443       Customer_25443  TELANGANA               1514.0    
28864       Customer_28864  ANDHRA PRADESH          1514.0    
28972       Customer_28972  KARNATAKA               1514.0    
29226       Customer_29226  MAHARASHTRA             1514.0    
32588       Customer_32588  MAHARASHTRA             1514.0    
34096       Customer_34096  HARYANA                 1514.0    
35954       Customer_35954  MAHARASHTRA             1514.0    
12371       Customer_12371  RAJASTHAN               1513.05   
5368        Customer_5368   MAHARASHTRA             1513.0    
6757        Customer_6757   TELANGANA               1513.0    
9916        Customer_9916   UTTAR PRADESH           1513.0    
14759       Customer_14759  TAMIL NADU              1513.0    
16053       Customer_16053  ASSAM                   1513.0    
17908       Customer_17908  MAHARASHTRA             1513.0    
19475       Customer_19475  KARNATAKA               1513.0    
20436       Customer_20436  HIMACHAL PRADESH        1513.0    
22547       Customer_22547  CHHATTISGARH            1513.0    
24720       Customer_24720  TELANGANA               1513.0    
32809       Customer_32809  CHANDIGARH              1513.0    
39798       Customer_39798  MAHARASHTRA             1513.0    
23334       Customer_23334  MAHARASHTRA             1512.76   
9050        Customer_9050   MAHARASHTRA             1512.48   
28835       Customer_28835  KARNATAKA               1512.48   
3807        Customer_3807   MAHARASHTRA             1512.0    
4704        Customer_4704   GOA                     1512.0    
5119        Customer_5119   CHANDIGARH              1512.0    
9098        Customer_9098   ANDHRA PRADESH          1512.0    
9482        Customer_9482   Gujarat                 1512.0    
14470       Customer_14470  BIHAR                   1512.0    
17864       Customer_17864  JAMMU & KASHMIR         1512.0    
19363       Customer_19363  MAHARASHTRA             1512.0    
22853       Customer_22853  MAHARASHTRA             1512.0    
25813       Customer_25813  KERALA                  1512.0    
27763       Customer_27763  ODISHA                  1512.0    
27920       Customer_27920  JAMMU & KASHMIR         1512.0    
28388       Customer_28388  WEST BENGAL             1512.0    
28417       Customer_28417  WEST BENGAL             1512.0    
29275       Customer_29275  UTTAR PRADESH           1512.0    
38403       Customer_38403  HARYANA                 1512.0    
8826        Customer_8826   UTTARAKHAND             1511.0    
8883        Customer_8883   UTTAR PRADESH           1511.0    
12909       Customer_12909  ODISHA                  1511.0    
13086       Customer_13086  DELHI                   1511.0    
14427       Customer_14427  DELHI                   1511.0    
14540       Customer_14540  MAHARASHTRA             1511.0    
16779       Customer_16779  MAHARASHTRA             1511.0    
16901       Customer_16901  KERALA                  1511.0    
18325       Customer_18325  KARNATAKA               1511.0    
20285       Customer_20285  KARNATAKA               1511.0    
21012       Customer_21012  Gujarat                 1511.0    
27721       Customer_27721  Gujarat                 1511.0    
29404       Customer_29404  ANDHRA PRADESH          1511.0    
32013       Customer_32013  Gujarat                 1511.0    
34186       Customer_34186  MAHARASHTRA             1511.0    
38790       Customer_38790  TAMIL NADU              1511.0    
38986       Customer_38986  KARNATAKA               1511.0    
15955       Customer_15955  CHHATTISGARH            1510.86   
77          Customer_77     KARNATAKA               1510.0    
202         Customer_202    TELANGANA               1510.0    
260         Customer_260    MAHARASHTRA             1510.0    
3877        Customer_3877   MAHARASHTRA             1510.0    
16020       Customer_16020  TAMIL NADU              1510.0    
18054       Customer_18054  TAMIL NADU              1510.0    
20409       Customer_20409  DELHI                   1510.0    
24892       Customer_24892  UTTAR PRADESH           1510.0    
29461       Customer_29461  MAHARASHTRA             1510.0    
34807       Customer_34807  MAHARASHTRA             1510.0    
1442        Customer_1442   WEST BENGAL             1509.39   
18874       Customer_18874  MAHARASHTRA             1509.33   
562         Customer_562    Gujarat                 1509.0    
4399        Customer_4399   UTTAR PRADESH           1509.0    
8913        Customer_8913   TELANGANA               1509.0    
9115        Customer_9115   MAHARASHTRA             1509.0    
14104       Customer_14104  WEST BENGAL             1509.0    
16400       Customer_16400  UTTAR PRADESH           1509.0    
17387       Customer_17387  KARNATAKA               1509.0    
18680       Customer_18680  KERALA                  1509.0    
18801       Customer_18801  MAHARASHTRA             1509.0    
25695       Customer_25695  Rajasthan               1509.0    
35550       Customer_35550  KARNATAKA               1509.0    
12466       Customer_12466  PUDUCHERRY              1508.86   
4077        Customer_4077   RAJASTHAN               1508.0    
12670       Customer_12670  KERALA                  1508.0    
14152       Customer_14152  TAMIL NADU              1508.0    
20073       Customer_20073  HARYANA                 1508.0    
20347       Customer_20347  MAHARASHTRA             1508.0    
22724       Customer_22724  TELANGANA               1508.0    
28638       Customer_28638  KARNATAKA               1508.0    
28720       Customer_28720  HARYANA                 1508.0    
38670       Customer_38670  WEST BENGAL             1508.0    
25641       Customer_25641  MAHARASHTRA             1507.85   
7421        Customer_7421   ANDHRA PRADESH          1507.0    
11793       Customer_11793  Gujarat                 1507.0    
15180       Customer_15180  KARNATAKA               1507.0    
15507       Customer_15507  TAMIL NADU              1507.0    
15702       Customer_15702  MAHARASHTRA             1507.0    
17558       Customer_17558  RAJASTHAN               1507.0    
23837       Customer_23837  TELANGANA               1507.0    
25967       Customer_25967  MAHARASHTRA             1507.0    
29102       Customer_29102  DELHI                   1507.0    
650         Customer_650    MAHARASHTRA             1506.0    
4527        Customer_4527   WEST BENGAL             1506.0    
8839        Customer_8839   TELANGANA               1506.0    
10798       Customer_10798  TELANGANA               1506.0    
12314       Customer_12314  UTTARAKHAND             1506.0    
15525       Customer_15525  TELANGANA               1506.0    
15711       Customer_15711  MAHARASHTRA             1506.0    
22445       Customer_22445  MAHARASHTRA             1506.0    
23884       Customer_23884  KARNATAKA               1506.0    
24514       Customer_24514  KERALA                  1506.0    
28456       Customer_28456  WEST BENGAL             1506.0    
29799       Customer_29799  MAHARASHTRA             1506.0    
29854       Customer_29854  MAHARASHTRA             1506.0    
30398       Customer_30398  PUNJAB                  1506.0    
31869       Customer_31869  TELANGANA               1506.0    
32817       Customer_32817  TELANGANA               1506.0    
34000       Customer_34000  KARNATAKA               1506.0    
35051       Customer_35051  TAMIL NADU              1506.0    
39419       Customer_39419  TELANGANA               1506.0    
35345       Customer_35345  TAMIL NADU              1505.95   
15189       Customer_15189  WEST BENGAL             1505.29   
15746       Customer_15746  HARYANA                 1505.29   
18515       Customer_18515  HARYANA                 1505.29   
19874       Customer_19874  WEST BENGAL             1505.29   
21400       Customer_21400  MAHARASHTRA             1505.29   
2281        Customer_2281   KERALA                  1505.0    
3100        Customer_3100   UTTARAKHAND             1505.0    
5861        Customer_5861   UTTAR PRADESH           1505.0    
6207        Customer_6207   KARNATAKA               1505.0    
11284       Customer_11284  TAMIL NADU              1505.0    
11502       Customer_11502  UTTAR PRADESH           1505.0    
14226       Customer_14226  Gujarat                 1505.0    
15207       Customer_15207  RAJASTHAN               1505.0    
21393       Customer_21393  UTTARAKHAND             1505.0    
22470       Customer_22470  RAJASTHAN               1505.0    
32288       Customer_32288  ANDHRA PRADESH          1505.0    
19863       Customer_19863  DELHI                   1504.36   
8170        Customer_8170   KERALA                  1504.0    
15193       Customer_15193  TRIPURA                 1504.0    
22228       Customer_22228  TELANGANA               1504.0    
23070       Customer_23070  KARNATAKA               1504.0    
25015       Customer_25015  DELHI                   1504.0    
38581       Customer_38581  TAMIL NADU              1504.0    
20627       Customer_20627  KARNATAKA               1503.76   
3570        Customer_3570   TELANGANA               1503.48   
7518        Customer_7518   Delhi                   1503.29   
15          Customer_15     DELHI                   1503.0    
5319        Customer_5319   KARNATAKA               1503.0    
12787       Customer_12787  DELHI                   1503.0    
12962       Customer_12962  MAHARASHTRA             1503.0    
20206       Customer_20206  KARNATAKA               1503.0    
24232       Customer_24232  UTTAR PRADESH           1503.0    
25476       Customer_25476  JHARKHAND               1503.0    
26670       Customer_26670  MADHYA PRADESH          1503.0    
33231       Customer_33231  TAMIL NADU              1503.0    
7899        Customer_7899   MAHARASHTRA             1502.76   
3182        Customer_3182   ODISHA                  1502.38   
19509       Customer_19509  UTTAR PRADESH           1502.24   
10108       Customer_10108  HARYANA                 1502.14   
2944        Customer_2944   MAHARASHTRA             1502.0    
7835        Customer_7835   Gujarat                 1502.0    
8836        Customer_8836   TELANGANA               1502.0    
12128       Customer_12128  MAHARASHTRA             1502.0    
20161       Customer_20161  MAHARASHTRA             1502.0    
21791       Customer_21791  KERALA                  1502.0    
34566       Customer_34566  TAMIL NADU              1502.0    
34968       Customer_34968  KARNATAKA               1502.0    
35657       Customer_35657  MAHARASHTRA             1502.0    
3576        Customer_3576   MADHYA PRADESH          1501.0    
7923        Customer_7923   TAMIL NADU              1501.0    
13768       Customer_13768  WEST BENGAL             1501.0    
34113       Customer_34113  KARNATAKA               1501.0    
35257       Customer_35257  TAMIL NADU              1501.0    
2477        Customer_2477   ODISHA                  1500.0    
5684        Customer_5684   HARYANA                 1500.0    
12356       Customer_12356  ANDHRA PRADESH          1500.0    
12759       Customer_12759  KARNATAKA               1500.0    
17013       Customer_17013  HARYANA                 1500.0    
20605       Customer_20605  TAMIL NADU              1500.0    
23885       Customer_23885  MEGHALAYA               1500.0    
27097       Customer_27097  KARNATAKA               1500.0    
27770       Customer_27770  UTTAR PRADESH           1500.0    
38942       Customer_38942  KARNATAKA               1500.0    
33768       Customer_33768  MAHARASHTRA             1499.71   
6933        Customer_6933   MAHARASHTRA             1499.0    
7658        Customer_7658   CHANDIGARH              1499.0    
15926       Customer_15926  TAMIL NADU              1499.0    
16093       Customer_16093  KERALA                  1499.0    
20780       Customer_20780  PUNJAB                  1499.0    
22031       Customer_22031  WEST BENGAL             1499.0    
31718       Customer_31718  TAMIL NADU              1499.0    
33144       Customer_33144  BIHAR                   1499.0    
34780       Customer_34780  Rajasthan               1499.0    
191         Customer_191    MAHARASHTRA             1498.0    
984         Customer_984    DELHI                   1498.0    
9129        Customer_9129   KERALA                  1498.0    
17187       Customer_17187  ANDHRA PRADESH          1498.0    
17301       Customer_17301  TAMIL NADU              1498.0    
22146       Customer_22146  MAHARASHTRA             1498.0    
22852       Customer_22852  WEST BENGAL             1498.0    
25270       Customer_25270  ARUNACHAL PRADESH       1498.0    
26860       Customer_26860  MAHARASHTRA             1498.0    
27228       Customer_27228  KARNATAKA               1498.0    
35629       Customer_35629  RAJASTHAN               1498.0    
37305       Customer_37305  TAMIL NADU              1498.0    
27948       Customer_27948  JAMMU & KASHMIR         1497.38   
15222       Customer_15222  MANIPUR                 1497.0    
17354       Customer_17354  DELHI                   1497.0    
19291       Customer_19291  BIHAR                   1497.0    
26904       Customer_26904  KERALA                  1497.0    
27717       Customer_27717  MAHARASHTRA             1497.0    
34287       Customer_34287  MAHARASHTRA             1497.0    
36270       Customer_36270  MAHARASHTRA             1497.0    
39762       Customer_39762  MADHYA PRADESH          1497.0    
21480       Customer_21480  MAHARASHTRA             1496.1    
426         Customer_426    ANDHRA PRADESH          1496.0    
2012        Customer_2012   MAHARASHTRA             1496.0    
3747        Customer_3747   JAMMU & KASHMIR         1496.0    
5208        Customer_5208   TELANGANA               1496.0    
9308        Customer_9308   MAHARASHTRA             1496.0    
9957        Customer_9957   MADHYA PRADESH          1496.0    
12421       Customer_12421  MAHARASHTRA             1496.0    
15335       Customer_15335  Gujarat                 1496.0    
15986       Customer_15986  JHARKHAND               1496.0    
28499       Customer_28499  MAHARASHTRA             1496.0    
28891       Customer_28891  UTTARAKHAND             1496.0    
29456       Customer_29456  KARNATAKA               1496.0    
33197       Customer_33197  ODISHA                  1496.0    
33809       Customer_33809  New Delhi               1496.0    
36168       Customer_36168  TAMIL NADU              1496.0    
39616       Customer_39616  UTTARAKHAND             1495.43   
212         Customer_212    TAMIL NADU              1495.0    
3924        Customer_3924   GOA                     1495.0    
8229        Customer_8229   KARNATAKA               1495.0    
9623        Customer_9623   JHARKHAND               1495.0    
11360       Customer_11360  TAMIL NADU              1495.0    
14473       Customer_14473  TELANGANA               1495.0    
16542       Customer_16542  BIHAR                   1495.0    
21949       Customer_21949  HARYANA                 1495.0    
28577       Customer_28577  KARNATAKA               1495.0    
29731       Customer_29731  BIHAR                   1495.0    
31475       Customer_31475  MAHARASHTRA             1495.0    
32960       Customer_32960  DELHI                   1495.0    
33101       Customer_33101  TAMIL NADU              1495.0    
34300       Customer_34300  MAHARASHTRA             1495.0    
35160       Customer_35160  ASSAM                   1495.0    
35994       Customer_35994  TAMIL NADU              1495.0    
36169       Customer_36169  Gujarat                 1495.0    
3599        Customer_3599   KARNATAKA               1494.24   
411         Customer_411    KERALA                  1494.0    
924         Customer_924    KARNATAKA               1494.0    
7107        Customer_7107   HARYANA                 1494.0    
7866        Customer_7866   DELHI                   1494.0    
9652        Customer_9652   TAMIL NADU              1494.0    
23633       Customer_23633  TELANGANA               1494.0    
26418       Customer_26418  ANDHRA PRADESH          1494.0    
26952       Customer_26952  PUNJAB                  1494.0    
33780       Customer_33780  MEGHALAYA               1494.0    
34145       Customer_34145  TELANGANA               1494.0    
35228       Customer_35228  MAHARASHTRA             1494.0    
38705       Customer_38705  ANDHRA PRADESH          1494.0    
38889       Customer_38889  TAMIL NADU              1494.0    
3815        Customer_3815   KARNATAKA               1493.93   
5229        Customer_5229   MAHARASHTRA             1493.86   
32422       Customer_32422  UTTAR PRADESH           1493.86   
29822       Customer_29822  HARYANA                 1493.29   
5166        Customer_5166   MAHARASHTRA             1493.0    
14501       Customer_14501  UTTAR PRADESH           1493.0    
17636       Customer_17636  RAJASTHAN               1493.0    
19013       Customer_19013  KARNATAKA               1493.0    
19966       Customer_19966  UTTAR PRADESH           1493.0    
34422       Customer_34422  Gujarat                 1493.0    
36413       Customer_36413  ODISHA                  1493.0    
37587       Customer_37587  DELHI                   1493.0    
1467        Customer_1467   KERALA                  1492.0    
4161        Customer_4161   TAMIL NADU              1492.0    
8200        Customer_8200   MAHARASHTRA             1492.0    
10401       Customer_10401  UTTAR PRADESH           1492.0    
12682       Customer_12682  BIHAR                   1492.0    
12705       Customer_12705  UTTAR PRADESH           1492.0    
13442       Customer_13442  WEST BENGAL             1492.0    
13677       Customer_13677  MADHYA PRADESH          1492.0    
15044       Customer_15044  HARYANA                 1492.0    
18174       Customer_18174  KERALA                  1492.0    
19496       Customer_19496  MAHARASHTRA             1492.0    
20792       Customer_20792  TAMIL NADU              1492.0    
21276       Customer_21276  KERALA                  1492.0    
22961       Customer_22961  ANDHRA PRADESH          1492.0    
26884       Customer_26884  KERALA                  1492.0    
26996       Customer_26996  ASSAM                   1492.0    
16983       Customer_16983  KARNATAKA               1491.23   
5102        Customer_5102   KARNATAKA               1491.0    
14655       Customer_14655  KARNATAKA               1491.0    
18115       Customer_18115  KERALA                  1491.0    
18474       Customer_18474  KERALA                  1491.0    
21132       Customer_21132  BIHAR                   1491.0    
23721       Customer_23721  Gujarat                 1491.0    
27650       Customer_27650  TAMIL NADU              1491.0    
31245       Customer_31245  KARNATAKA               1491.0    
32458       Customer_32458  WEST BENGAL             1491.0    
32574       Customer_32574  UTTARAKHAND             1491.0    
33937       Customer_33937  UTTAR PRADESH           1491.0    
34088       Customer_34088  UTTAR PRADESH           1491.0    
34480       Customer_34480  TELANGANA               1491.0    
40062       Customer_40062  MAHARASHTRA             1491.0    
10334       Customer_10334  KARNATAKA               1490.67   
1769        Customer_1769   JHARKHAND               1490.0    
4238        Customer_4238   MAHARASHTRA             1490.0    
9287        Customer_9287   MAHARASHTRA             1490.0    
10703       Customer_10703  WEST BENGAL             1490.0    
15532       Customer_15532  UTTARAKHAND             1490.0    
15929       Customer_15929  KARNATAKA               1490.0    
19344       Customer_19344  TELANGANA               1490.0    
20128       Customer_20128  MAHARASHTRA             1490.0    
21888       Customer_21888  TELANGANA               1490.0    
23966       Customer_23966  TELANGANA               1490.0    
28222       Customer_28222  TAMIL NADU              1490.0    
32686       Customer_32686  WEST BENGAL             1490.0    
32995       Customer_32995  KARNATAKA               1490.0    
22794       Customer_22794  ANDHRA PRADESH          1489.95   
29526       Customer_29526  KERALA                  1489.1    
2931        Customer_2931   KARNATAKA               1489.0    
5960        Customer_5960   MADHYA PRADESH          1489.0    
12472       Customer_12472  WEST BENGAL             1489.0    
16904       Customer_16904  TELANGANA               1489.0    
27164       Customer_27164  MAHARASHTRA             1489.0    
31572       Customer_31572  UTTAR PRADESH           1489.0    
31690       Customer_31690  KARNATAKA               1489.0    
37710       Customer_37710  KARNATAKA               1489.0    
40030       Customer_40030  Gujarat                 1489.0    
3831        Customer_3831   KERALA                  1488.0    
4702        Customer_4702   KARNATAKA               1488.0    
5188        Customer_5188   PUNJAB                  1488.0    
5975        Customer_5975   ANDHRA PRADESH          1488.0    
11739       Customer_11739  KARNATAKA               1488.0    
12146       Customer_12146  TAMIL NADU              1488.0    
13359       Customer_13359  MAHARASHTRA             1488.0    
13672       Customer_13672  TELANGANA               1488.0    
14921       Customer_14921  KARNATAKA               1488.0    
15557       Customer_15557  MADHYA PRADESH          1488.0    
18838       Customer_18838  MAHARASHTRA             1488.0    
20129       Customer_20129  ANDHRA PRADESH          1488.0    
24236       Customer_24236  MAHARASHTRA             1488.0    
29570       Customer_29570  MAHARASHTRA             1488.0    
37099       Customer_37099  KARNATAKA               1488.0    
25463       Customer_25463  KARNATAKA               1487.67   
16406       Customer_16406  DELHI                   1487.43   
1198        Customer_1198   WEST BENGAL             1487.0    
3048        Customer_3048   TAMIL NADU              1487.0    
5028        Customer_5028   UTTAR PRADESH           1487.0    
8609        Customer_8609   TELANGANA               1487.0    
8650        Customer_8650   DELHI                   1487.0    
9997        Customer_9997   ANDAMAN & NICOBAR       1487.0    
12687       Customer_12687  KARNATAKA               1487.0    
13863       Customer_13863  BIHAR                   1487.0    
14548       Customer_14548  MADHYA PRADESH          1487.0    
15343       Customer_15343  TELANGANA               1487.0    
16032       Customer_16032  TAMIL NADU              1487.0    
16807       Customer_16807  MAHARASHTRA             1487.0    
25579       Customer_25579  GOA                     1487.0    
32189       Customer_32189  MAHARASHTRA             1487.0    
33772       Customer_33772  ODISHA                  1487.0    
34242       Customer_34242  TELANGANA               1487.0    
34700       Customer_34700  MAHARASHTRA             1487.0    
37627       Customer_37627  DELHI                   1487.0    
38724       Customer_38724  MADHYA PRADESH          1487.0    
38970       Customer_38970  TRIPURA                 1487.0    
39414       Customer_39414  BIHAR                   1487.0    
23672       Customer_23672  UTTAR PRADESH           1486.29   
27441       Customer_27441  ANDHRA PRADESH          1486.29   
762         Customer_762    DELHI                   1486.0    
905         Customer_905    Gujarat                 1486.0    
1129        Customer_1129   DELHI                   1486.0    
3038        Customer_3038   KERALA                  1486.0    
7818        Customer_7818   HARYANA                 1486.0    
7941        Customer_7941   UTTAR PRADESH           1486.0    
8746        Customer_8746   Gujarat                 1486.0    
15982       Customer_15982  KERALA                  1486.0    
17442       Customer_17442  MADHYA PRADESH          1486.0    
17707       Customer_17707  KARNATAKA               1486.0    
21228       Customer_21228  KERALA                  1486.0    
21440       Customer_21440  Gujarat                 1486.0    
23716       Customer_23716  Gujarat                 1486.0    
25028       Customer_25028  UTTAR PRADESH           1486.0    
25805       Customer_25805  ANDHRA PRADESH          1486.0    
26110       Customer_26110  HARYANA                 1486.0    
35939       Customer_35939  KARNATAKA               1486.0    
38354       Customer_38354  HARYANA                 1486.0    
18137       Customer_18137  UTTAR PRADESH           1485.67   
29554       Customer_29554  ASSAM                   1485.48   
63          Customer_63     UTTARAKHAND             1485.0    
7987        Customer_7987   TELANGANA               1485.0    
9027        Customer_9027   KARNATAKA               1485.0    
10086       Customer_10086  ANDHRA PRADESH          1485.0    
16789       Customer_16789  TELANGANA               1485.0    
19375       Customer_19375  KERALA                  1485.0    
